ID;Default;Loan_Type;Gender;Degree;Citizenship;Age;Income;Credit_Score;Loan_Length;Signers
3605;0;Car ;Male  ;College ;Citizen    ;38;102090;634;2;2
3606;0;Car ;Male  ;HS      ;Citizen    ;45;99600;639;2;2
3607;0;Car ;Male  ;HS      ;Citizen    ;37;62616;554;1;2
3608;0;Car ;Female;College ;Citizen    ;42;96726;656;2;2
3609;0;Car ;Male  ;Graduate;Citizen    ;34;82234;603;0;2
3610;0;Home;Female;College ;Citizen    ;39;122489;540;8;2
3611;0;Car ;Female;HS      ;Non-citizen;47;100300;674;0;2
3612;0;Home;Female;HS      ;Citizen    ;38;134099;664;6;2
3613;0;Car ;Female;College ;Citizen    ;44;92824;665;2;2
3614;0;Car ;Female;College ;Citizen    ;50;101084;625;3;2
3615;0;Car ;Female;HS      ;Citizen    ;31;96351;605;0;2
3616;0;Home;Male  ;College ;Citizen    ;39;103096;642;10;2
3617;0;Car ;Female;HS      ;Citizen    ;50;97864;531;0;1
3618;0;Home;Male  ;HS      ;Citizen    ;45;101199;592;11;2
3619;0;Home;Male  ;Graduate;Citizen    ;47;113459;618;12;2
3620;0;Home;Female;College ;Citizen    ;38;85501;584;6;2
3621;0;Home;Male  ;HS      ;Citizen    ;38;102410;575;1;2
3622;0;Car ;Female;HS      ;Citizen    ;39;87841;633;1;2
3623;0;Car ;Male  ;Graduate;Citizen    ;53;104102;674;2;2
3624;0;Home;Female;HS      ;Citizen    ;42;95283;552;5;2
3625;0;Car ;Male  ;HS      ;Citizen    ;44;124031;538;3;2
3626;0;Home;Male  ;HS      ;Citizen    ;43;100836;454;7;2
3627;0;Home;Male  ;HS      ;Citizen    ;34;78955;600;6;2
3628;0;Car ;Female;HS      ;Citizen    ;57;115441;734;2;2
3629;0;Home;Male  ;HS      ;Citizen    ;33;110890;586;7;2
3630;0;Car ;Male  ;HS      ;Citizen    ;41;95762;647;2;1
3631;0;Car ;Male  ;HS      ;Citizen    ;39;100601;639;1;2
3632;0;Car ;Male  ;HS      ;Citizen    ;49;82874;624;0;2
3633;0;Car ;Male  ;HS      ;Citizen    ;44;84976;509;2;2
3634;0;Car ;Male  ;HS      ;Citizen    ;39;82879;529;1;2
3635;0;Home;Male  ;HS      ;Citizen    ;41;78023;545;4;2
3636;0;Car ;Female;HS      ;Citizen    ;53;124697;618;1;1
3637;1;Car ;Female;Graduate;Non-citizen;38;111310;681;0;2
3638;0;Car ;Male  ;HS      ;Citizen    ;37;84593;524;2;2
3639;0;Home;Female;HS      ;Citizen    ;45;94883;570;9;2
3640;0;Car ;Male  ;HS      ;Citizen    ;38;87484;614;0;2
3641;0;Car ;Female;College ;Citizen    ;52;74623;629;2;2
3642;0;Car ;Female;HS      ;Citizen    ;43;103574;581;0;2
3643;0;Home;Female;HS      ;Citizen    ;57;79427;617;3;2
3644;0;Home;Female;HS      ;Citizen    ;29;100888;583;6;2
3645;0;Car ;Male  ;HS      ;Citizen    ;39;86468;551;2;2
3646;0;Car ;Male  ;HS      ;Citizen    ;50;91833;583;0;2
3647;0;Car ;Female;College ;Citizen    ;47;111797;552;2;2
3648;0;Home;Male  ;HS      ;Citizen    ;39;61522;618;1;2
3649;0;Car ;Male  ;HS      ;Citizen    ;44;91257;654;1;2
3650;0;Home;Male  ;HS      ;Citizen    ;41;89726;585;2;2
3651;1;Car ;Male  ;College ;Citizen    ;48;126739;548;2;2
3652;0;Car ;Male  ;HS      ;Citizen    ;40;60220;561;0;2
3653;0;Car ;Male  ;HS      ;Citizen    ;39;55687;632;1;2
3654;0;Car ;Male  ;College ;Citizen    ;52;122286;686;2;2
3655;0;Home;Male  ;HS      ;Citizen    ;34;103394;593;4;2
3656;0;Home;Male  ;HS      ;Citizen    ;51;101124;659;7;2
3657;0;Car ;Male  ;HS      ;Citizen    ;48;91212;530;2;2
3658;0;Car ;Female;College ;Citizen    ;40;101593;677;2;2
3659;0;Home;Male  ;HS      ;Citizen    ;49;97755;636;9;2
3660;0;Car ;Female;HS      ;Citizen    ;38;106527;692;2;2
3661;0;Home;Male  ;College ;Citizen    ;37;99089;672;9;2
3662;0;Car ;Female;HS      ;Citizen    ;34;70738;585;0;2
3663;0;Car ;Male  ;HS      ;Citizen    ;52;99079;659;1;2
3664;0;Home;Male  ;College ;Citizen    ;37;96842;569;6;2
3665;0;Car ;Female;HS      ;Citizen    ;47;87754;628;1;2
3666;1;Car ;Female;College ;Citizen    ;38;126170;578;2;2
3667;0;Home;Male  ;HS      ;Citizen    ;43;89051;527;8;2
3668;0;Home;Male  ;HS      ;Citizen    ;38;89754;611;10;2
3669;0;Car ;Male  ;HS      ;Citizen    ;42;66967;580;1;2
3670;0;Car ;Female;College ;Citizen    ;43;99890;625;0;2
3671;0;Home;Male  ;HS      ;Citizen    ;45;98637;574;5;2
3672;0;Car ;Female;College ;Citizen    ;50;111434;595;3;2
3673;0;Car ;Female;HS      ;Citizen    ;50;74315;631;0;1
3674;0;Car ;Female;HS      ;Citizen    ;39;85413;577;3;2
3675;1;Car ;Female;HS      ;Citizen    ;32;69210;558;1;2
3676;0;Car ;Male  ;HS      ;Citizen    ;32;40217;546;2;2
3677;0;Home;Female;HS      ;Citizen    ;35;93961;637;9;2
3678;0;Car ;Male  ;HS      ;Citizen    ;39;88874;600;0;2
3679;0;Car ;Female;HS      ;Citizen    ;37;96320;655;0;2
3680;0;Car ;Male  ;HS      ;Citizen    ;54;79470;606;1;2
3681;0;Car ;Female;HS      ;Citizen    ;54;112583;671;0;2
3682;0;Home;Male  ;HS      ;Citizen    ;44;97299;700;1;2
3683;0;Car ;Male  ;College ;Citizen    ;45;91942;608;3;1
3684;0;Car ;Female;Graduate;Citizen    ;39;130305;677;3;2
3685;0;Home;Male  ;HS      ;Citizen    ;49;93993;573;12;2
3686;0;Home;Female;HS      ;Citizen    ;36;108194;627;3;2
3687;0;Home;Male  ;HS      ;Citizen    ;52;84340;747;7;2
3688;0;Home;Male  ;HS      ;Citizen    ;41;86648;535;7;2
3689;0;Home;Male  ;HS      ;Citizen    ;27;70528;480;0;2
3690;0;Car ;Male  ;HS      ;Citizen    ;47;93918;642;1;2
3691;0;Home;Male  ;HS      ;Citizen    ;39;90040;559;7;2
3692;0;Home;Male  ;College ;Citizen    ;47;91933;637;6;2
3693;0;Car ;Female;College ;Citizen    ;46;105246;662;0;2
3694;0;Home;Male  ;HS      ;Citizen    ;41;97352;558;3;2
3695;1;Car ;Male  ;HS      ;Citizen    ;41;104835;681;0;2
3696;0;Home;Male  ;HS      ;Citizen    ;29;92990;602;8;2
3697;0;Car ;Male  ;HS      ;Citizen    ;40;78345;614;0;2
3698;0;Car ;Male  ;HS      ;Citizen    ;44;104403;636;2;2
3699;0;Car ;Female;College ;Citizen    ;57;118959;659;1;2
3700;0;Car ;Female;HS      ;Citizen    ;55;100709;722;2;2
3701;0;Car ;Male  ;HS      ;Citizen    ;40;95811;507;0;2
3702;0;Car ;Female;HS      ;Citizen    ;37;94846;680;2;2
3703;0;Car ;Male  ;HS      ;Citizen    ;41;126326;692;2;2
3704;0;Car ;Female;College ;Citizen    ;47;87749;576;1;1
3705;0;Home;Male  ;HS      ;Citizen    ;38;108516;621;5;2
3706;0;Car ;Male  ;Graduate;Citizen    ;40;88657;559;0;2
3707;0;Car ;Female;College ;Citizen    ;45;116043;667;2;2
3708;0;Home;Male  ;HS      ;Citizen    ;34;82593;569;6;2
3709;0;Home;Male  ;HS      ;Citizen    ;33;87703;665;2;2
3710;0;Car ;Female;HS      ;Citizen    ;39;83371;657;0;2
3711;0;Car ;Male  ;HS      ;Citizen    ;45;92651;567;1;2
3712;0;Car ;Male  ;HS      ;Citizen    ;39;87277;479;0;2
3713;0;Home;Female;HS      ;Citizen    ;50;100421;576;7;2
3714;1;Car ;Female;College ;Citizen    ;48;108474;695;3;1
3715;0;Car ;Male  ;Graduate;Citizen    ;37;105644;696;1;2
3716;0;Car ;Male  ;College ;Citizen    ;44;96250;568;0;2
3717;0;Car ;Male  ;HS      ;Citizen    ;49;99253;531;0;2
3718;0;Car ;Female;College ;Citizen    ;44;100085;627;2;2
3719;0;Home;Female;HS      ;Citizen    ;52;86300;698;4;2
3720;0;Car ;Male  ;HS      ;Citizen    ;43;100195;631;0;2
3721;0;Car ;Male  ;College ;Citizen    ;53;86828;521;1;2
3722;0;Home;Male  ;HS      ;Citizen    ;41;95891;606;5;2
3723;0;Car ;Male  ;HS      ;Citizen    ;42;103042;622;1;2
3724;0;Car ;Male  ;College ;Citizen    ;46;67278;573;0;2
3725;0;Car ;Male  ;Graduate;Citizen    ;52;117905;685;3;2
3726;0;Car ;Male  ;HS      ;Citizen    ;45;89395;606;3;2
3727;0;Car ;Male  ;HS      ;Citizen    ;26;75512;578;2;2
3728;1;Car ;Male  ;Graduate;Citizen    ;49;125533;699;2;2
3729;0;Car ;Male  ;College ;Citizen    ;56;90210;642;3;1
3730;1;Car ;Female;College ;Non-citizen;57;114900;698;1;2
3731;0;Car ;Male  ;HS      ;Citizen    ;41;71194;633;1;2
3732;1;Car ;Male  ;HS      ;Citizen    ;44;98941;784;2;2
3733;0;Car ;Male  ;HS      ;Citizen    ;41;82874;670;0;2
3734;1;Home;Male  ;College ;Citizen    ;44;104556;686;6;2
3735;0;Car ;Female;HS      ;Citizen    ;47;95938;650;1;1
3736;0;Home;Male  ;College ;Citizen    ;47;85215;649;5;2
3737;0;Home;Male  ;HS      ;Citizen    ;33;53948;519;5;2
3738;0;Car ;Male  ;HS      ;Citizen    ;34;62751;525;0;2
3740;0;Home;Female;HS      ;Citizen    ;38;83048;602;7;1
3741;0;Car ;Male  ;HS      ;Citizen    ;46;82124;567;2;2
3742;0;Home;Male  ;HS      ;Citizen    ;38;87968;576;10;2
3743;0;Car ;Male  ;College ;Citizen    ;44;118258;570;2;2
3744;0;Car ;Female;HS      ;Non-citizen;37;85322;727;0;2
3745;0;Home;Female;College ;Citizen    ;36;105131;694;5;2
3746;0;Car ;Female;HS      ;Citizen    ;45;96564;698;1;2
3747;0;Car ;Female;College ;Non-citizen;48;103086;602;1;1
3748;0;Home;Female;College ;Citizen    ;42;93558;666;7;2
3749;0;Car ;Male  ;HS      ;Citizen    ;44;91430;496;1;2
3750;0;Car ;Male  ;HS      ;Citizen    ;34;100477;575;3;2
3751;0;Car ;Male  ;HS      ;Citizen    ;41;83776;581;2;2
3752;0;Car ;Male  ;HS      ;Citizen    ;35;89571;580;2;2
3753;0;Car ;Male  ;HS      ;Citizen    ;41;86775;573;2;2
3754;0;Car ;Female;HS      ;Citizen    ;40;126433;545;0;2
3755;0;Car ;Female;HS      ;Citizen    ;38;133424;720;3;2
3756;0;Car ;Male  ;HS      ;Citizen    ;46;119394;605;2;2
3757;1;Home;Female;College ;Citizen    ;48;81945;669;8;2
3758;0;Car ;Female;College ;Citizen    ;35;105057;650;2;2
3759;1;Car ;Female;HS      ;Citizen    ;38;123956;738;2;2
3760;0;Car ;Male  ;HS      ;Citizen    ;46;115785;689;1;2
3761;0;Car ;Male  ;HS      ;Citizen    ;30;63239;528;0;2
3762;0;Home;Male  ;HS      ;Citizen    ;31;72275;653;6;2
3763;0;Car ;Male  ;HS      ;Citizen    ;28;86167;514;0;2
3764;0;Home;Female;Graduate;Citizen    ;32;96715;584;9;2
3765;0;Car ;Female;College ;Non-citizen;53;101092;682;3;2
3766;0;Home;Male  ;Graduate;Citizen    ;37;99074;551;5;2
3767;0;Home;Male  ;HS      ;Citizen    ;39;64177;630;4;2
3768;0;Home;Male  ;HS      ;Citizen    ;50;72215;624;4;2
3769;0;Car ;Female;HS      ;Citizen    ;36;90778;640;0;1
3770;0;Home;Male  ;HS      ;Citizen    ;37;105785;507;9;2
3771;0;Car ;Male  ;HS      ;Citizen    ;52;124292;654;3;2
3772;0;Car ;Male  ;HS      ;Citizen    ;43;112604;600;1;2
3773;0;Car ;Male  ;HS      ;Citizen    ;42;93396;650;0;2
3774;0;Car ;Male  ;College ;Citizen    ;45;93560;541;1;2
3775;0;Home;Male  ;HS      ;Citizen    ;40;123798;583;3;2
3776;0;Home;Male  ;College ;Citizen    ;44;91117;632;9;2
3777;0;Car ;Female;HS      ;Citizen    ;44;89588;695;0;1
3778;0;Home;Male  ;HS      ;Citizen    ;44;77102;600;5;2
3779;0;Home;Female;HS      ;Citizen    ;44;118117;556;6;2
3780;0;Car ;Male  ;HS      ;Citizen    ;50;75888;591;2;1
3781;0;Home;Female;College ;Citizen    ;46;107226;692;6;2
3782;0;Car ;Female;Graduate;Citizen    ;39;86290;666;3;1
3783;0;Home;Female;HS      ;Citizen    ;48;108216;680;3;2
3784;0;Car ;Male  ;HS      ;Citizen    ;39;118883;593;3;1
3785;0;Car ;Female;HS      ;Non-citizen;46;124516;598;1;1
3786;0;Home;Female;HS      ;Citizen    ;49;80068;566;4;2
3787;0;Home;Male  ;HS      ;Citizen    ;41;89338;526;4;2
3789;0;Home;Male  ;HS      ;Citizen    ;33;84225;659;5;2
3790;0;Car ;Female;Graduate;Citizen    ;47;112143;611;2;2
3791;0;Car ;Male  ;HS      ;Citizen    ;35;112917;626;1;1
3792;0;Car ;Female;College ;Citizen    ;48;99671;691;1;2
3793;0;Home;Female;Graduate;Citizen    ;53;111387;599;8;2
3794;0;Home;Male  ;HS      ;Citizen    ;44;94203;556;10;2
3795;0;Home;Male  ;HS      ;Citizen    ;48;97284;575;5;2
3796;0;Home;Male  ;College ;Citizen    ;45;57305;545;7;2
3797;0;Home;Female;HS      ;Citizen    ;47;117470;567;8;2
3798;0;Car ;Male  ;HS      ;Citizen    ;43;85083;595;0;2
3799;1;Car ;Female;College ;Citizen    ;50;124216;629;2;2
3800;0;Home;Male  ;HS      ;Citizen    ;34;81889;557;6;2
3801;1;Car ;Male  ;Graduate;Citizen    ;48;119365;734;3;2
3802;0;Car ;Male  ;HS      ;Citizen    ;47;95760;667;0;2
3803;0;Car ;Female;HS      ;Non-citizen;55;125615;707;2;1
3804;0;Car ;Female;HS      ;Citizen    ;45;89893;595;1;2
3805;0;Home;Female;HS      ;Citizen    ;48;99447;585;10;1
3806;0;Car ;Female;College ;Citizen    ;40;89705;582;0;2
3807;0;Home;Female;HS      ;Citizen    ;44;71416;573;0;2
3808;0;Car ;Female;HS      ;Citizen    ;37;97149;550;0;2
3809;0;Home;Male  ;College ;Citizen    ;37;108486;715;4;2
3810;0;Home;Male  ;HS      ;Citizen    ;37;90889;511;7;2
3811;0;Home;Male  ;HS      ;Citizen    ;42;69276;557;2;2
3812;0;Home;Female;HS      ;Citizen    ;41;113279;642;5;2
3813;0;Home;Male  ;HS      ;Citizen    ;41;125767;612;7;2
3814;0;Car ;Female;College ;Citizen    ;45;87470;642;1;2
3815;0;Car ;Female;HS      ;Citizen    ;37;82576;599;1;2
3816;0;Car ;Male  ;HS      ;Citizen    ;43;95790;636;2;2
3817;0;Car ;Male  ;College ;Citizen    ;49;106811;501;2;2
3818;0;Home;Female;HS      ;Citizen    ;54;98113;595;5;2
3819;0;Car ;Male  ;HS      ;Citizen    ;37;99191;614;0;2
3820;0;Home;Male  ;HS      ;Citizen    ;42;105995;632;5;2
3821;0;Home;Male  ;HS      ;Citizen    ;42;76175;551;3;2
3822;0;Car ;Male  ;HS      ;Citizen    ;37;80386;482;0;2
3823;0;Car ;Male  ;HS      ;Citizen    ;48;126703;585;1;2
3824;0;Home;Female;HS      ;Citizen    ;43;80114;621;3;2
3825;0;Car ;Male  ;HS      ;Citizen    ;39;91593;620;2;1
3826;0;Home;Female;HS      ;Citizen    ;49;103634;600;12;2
3827;0;Car ;Male  ;HS      ;Citizen    ;39;71529;544;0;2
3828;0;Home;Male  ;HS      ;Citizen    ;46;96482;654;4;2
3829;0;Home;Male  ;HS      ;Citizen    ;33;96412;560;11;2
3830;0;Car ;Female;College ;Citizen    ;49;116774;673;1;2
3831;0;Home;Male  ;HS      ;Citizen    ;38;75157;575;6;2
3832;0;Car ;Male  ;HS      ;Citizen    ;40;47046;633;0;2
3833;0;Home;Male  ;HS      ;Citizen    ;45;77073;669;10;2
3834;0;Car ;Male  ;HS      ;Citizen    ;46;103632;612;2;1
3835;0;Car ;Female;College ;Citizen    ;49;101513;701;2;2
3836;0;Car ;Female;College ;Citizen    ;46;87056;637;2;2
3837;0;Home;Male  ;HS      ;Citizen    ;44;97428;610;6;2
3838;0;Car ;Male  ;College ;Citizen    ;48;112267;554;3;2
3839;0;Car ;Female;HS      ;Citizen    ;43;104486;651;1;2
3840;0;Car ;Male  ;HS      ;Citizen    ;41;46979;557;0;2
3841;0;Car ;Female;HS      ;Citizen    ;36;77397;655;2;2
3842;0;Home;Female;HS      ;Citizen    ;44;89735;558;5;2
3843;0;Car ;Female;College ;Non-citizen;49;117707;727;3;1
3844;0;Car ;Female;HS      ;Citizen    ;39;115423;648;0;2
3845;0;Home;Female;Graduate;Citizen    ;39;112118;623;7;2
3846;0;Car ;Female;College ;Citizen    ;50;118183;623;3;2
3847;0;Car ;Male  ;HS      ;Citizen    ;48;91450;651;0;2
3848;0;Home;Male  ;College ;Citizen    ;48;118158;674;8;2
3849;0;Car ;Male  ;HS      ;Citizen    ;42;86134;535;1;2
3850;0;Car ;Male  ;HS      ;Citizen    ;38;72217;564;1;2
3851;0;Home;Male  ;HS      ;Citizen    ;40;102174;676;7;2
3852;0;Car ;Male  ;HS      ;Citizen    ;41;96468;591;0;2
3853;0;Car ;Female;HS      ;Citizen    ;51;89743;628;3;2
3854;0;Home;Male  ;College ;Citizen    ;42;95105;612;10;2
3855;0;Home;Male  ;HS      ;Citizen    ;49;122796;665;8;2
3856;0;Car ;Male  ;HS      ;Citizen    ;43;111696;527;0;2
3857;0;Car ;Female;HS      ;Citizen    ;49;84319;657;0;2
3858;0;Home;Male  ;HS      ;Citizen    ;30;88932;513;4;2
3859;1;Car ;Female;College ;Citizen    ;45;137277;602;3;2
3860;0;Home;Female;College ;Non-citizen;47;140947;814;10;1
3861;0;Car ;Male  ;HS      ;Citizen    ;43;127540;622;2;2
3862;0;Car ;Female;HS      ;Citizen    ;42;99267;568;1;2
3863;0;Car ;Male  ;HS      ;Citizen    ;46;107985;634;2;2
3864;0;Car ;Male  ;College ;Citizen    ;37;83334;538;0;2
3865;0;Home;Male  ;HS      ;Citizen    ;38;68714;476;5;2
3866;0;Car ;Male  ;HS      ;Citizen    ;38;72820;541;2;2
3867;0;Home;Female;Graduate;Citizen    ;48;82821;590;7;2
3868;0;Car ;Male  ;HS      ;Citizen    ;38;103578;541;1;2
3869;0;Car ;Male  ;College ;Citizen    ;44;105486;621;3;1
3870;1;Car ;Female;Graduate;Citizen    ;45;120861;720;3;2
3871;1;Car ;Female;HS      ;Citizen    ;39;105997;625;0;2
3872;0;Car ;Female;College ;Non-citizen;35;133405;761;3;1
3873;0;Car ;Male  ;College ;Citizen    ;48;101161;646;2;2
3874;0;Car ;Female;HS      ;Citizen    ;40;91253;523;1;2
3875;0;Car ;Female;College ;Non-citizen;48;92616;484;3;2
3876;0;Car ;Male  ;HS      ;Citizen    ;39;52426;703;2;2
3877;0;Car ;Female;HS      ;Citizen    ;36;112905;626;1;2
3878;0;Car ;Male  ;HS      ;Citizen    ;35;112368;615;0;2
3879;0;Car ;Male  ;College ;Non-citizen;47;95152;634;1;2
3880;0;Home;Female;HS      ;Citizen    ;38;103590;639;7;2
3881;0;Car ;Male  ;HS      ;Citizen    ;37;64410;472;0;2
3882;0;Car ;Female;College ;Citizen    ;51;103095;614;3;2
3883;0;Car ;Female;College ;Non-citizen;46;106368;660;3;1
3884;0;Car ;Female;Graduate;Citizen    ;41;108673;729;1;2
3885;0;Home;Male  ;College ;Citizen    ;38;83167;568;9;2
3886;0;Car ;Female;HS      ;Citizen    ;45;99383;717;1;2
3887;0;Car ;Male  ;HS      ;Citizen    ;41;82104;606;2;2
3888;0;Car ;Female;College ;Citizen    ;48;132547;643;3;2
3889;0;Home;Female;College ;Citizen    ;23;106872;494;0;2
3890;0;Car ;Female;College ;Citizen    ;48;125187;637;1;2
3891;0;Car ;Female;Graduate;Citizen    ;50;65323;646;2;2
3892;0;Car ;Male  ;HS      ;Citizen    ;44;72554;712;2;2
3893;0;Car ;Female;College ;Citizen    ;46;94549;596;2;2
3894;0;Home;Male  ;HS      ;Citizen    ;38;106082;632;0;2
3895;0;Car ;Male  ;HS      ;Citizen    ;48;111839;596;1;2
3896;0;Car ;Male  ;HS      ;Citizen    ;39;83731;580;0;2
3897;0;Car ;Male  ;HS      ;Citizen    ;30;91294;582;0;2
3898;0;Home;Male  ;HS      ;Citizen    ;40;76465;556;2;2
3899;0;Home;Male  ;HS      ;Citizen    ;34;91433;627;2;2
3900;1;Car ;Female;College ;Citizen    ;46;118529;614;0;2
3901;0;Car ;Male  ;HS      ;Citizen    ;46;100821;602;1;2
3902;0;Home;Male  ;HS      ;Citizen    ;37;84846;641;3;2
3903;0;Car ;Male  ;Graduate;Citizen    ;49;109691;638;2;1
3904;0;Home;Female;HS      ;Citizen    ;41;100796;605;8;2
3905;0;Car ;Male  ;HS      ;Citizen    ;41;81688;549;0;2
3906;0;Car ;Female;HS      ;Citizen    ;35;75343;535;0;2
3907;0;Car ;Female;College ;Citizen    ;53;116700;794;3;1
3908;0;Car ;Male  ;College ;Citizen    ;41;81617;600;2;2
3909;0;Home;Male  ;HS      ;Citizen    ;38;74778;630;3;2
3910;0;Car ;Female;HS      ;Citizen    ;41;80014;696;0;1
3911;0;Car ;Female;College ;Citizen    ;44;116936;648;3;2
3912;0;Home;Female;HS      ;Citizen    ;42;88953;637;8;2
3913;0;Home;Male  ;HS      ;Citizen    ;47;111007;683;4;2
3914;0;Car ;Female;College ;Citizen    ;45;108386;669;1;1
3915;0;Car ;Female;HS      ;Citizen    ;45;108380;644;2;2
3916;0;Car ;Male  ;College ;Citizen    ;30;61958;569;1;2
3917;0;Home;Male  ;HS      ;Citizen    ;46;100603;647;8;2
3918;0;Home;Female;HS      ;Citizen    ;44;81728;545;2;2
3919;0;Car ;Male  ;HS      ;Citizen    ;45;91544;571;2;2
3920;0;Car ;Female;HS      ;Citizen    ;39;100172;659;3;2
3921;0;Home;Female;HS      ;Citizen    ;55;88742;498;7;2
3922;0;Car ;Male  ;HS      ;Citizen    ;40;87180;622;1;1
3923;0;Car ;Female;Graduate;Citizen    ;39;102633;710;2;2
3924;0;Home;Male  ;HS      ;Citizen    ;31;75548;523;5;2
3925;0;Car ;Male  ;College ;Citizen    ;45;86333;624;1;2
3926;0;Home;Male  ;HS      ;Citizen    ;37;103363;593;5;2
3927;0;Car ;Male  ;Graduate;Citizen    ;40;74766;621;3;2
3928;0;Car ;Male  ;College ;Citizen    ;43;76820;589;0;2
3929;0;Car ;Female;College ;Citizen    ;51;101468;592;2;2
3930;0;Car ;Male  ;HS      ;Citizen    ;30;43232;538;0;2
3931;0;Car ;Male  ;HS      ;Citizen    ;45;65565;602;0;2
3932;0;Car ;Male  ;College ;Citizen    ;40;93704;608;2;2
3933;0;Car ;Female;College ;Citizen    ;59;130213;626;2;2
3934;0;Car ;Female;HS      ;Citizen    ;41;112628;669;0;2
3935;0;Car ;Male  ;HS      ;Citizen    ;44;76309;493;2;2
3936;0;Car ;Female;HS      ;Citizen    ;44;94892;674;2;2
3937;0;Home;Female;HS      ;Citizen    ;40;78786;591;4;2
3938;0;Car ;Male  ;HS      ;Citizen    ;43;94852;628;0;2
3939;0;Car ;Male  ;HS      ;Citizen    ;43;87832;689;1;2
3940;0;Car ;Male  ;College ;Citizen    ;56;110967;610;1;2
3941;0;Car ;Female;HS      ;Citizen    ;51;98527;464;0;2
3942;0;Car ;Male  ;HS      ;Citizen    ;36;69548;568;2;1
3943;0;Car ;Male  ;HS      ;Citizen    ;46;100127;625;2;2
3944;0;Car ;Male  ;HS      ;Non-citizen;32;83833;550;0;2
3945;0;Home;Female;HS      ;Citizen    ;42;101818;564;8;2
3946;0;Home;Male  ;HS      ;Citizen    ;35;69739;677;5;2
3947;0;Car ;Female;College ;Citizen    ;45;117492;662;3;2
3948;0;Car ;Male  ;HS      ;Citizen    ;49;78322;704;2;1
3949;0;Car ;Male  ;College ;Citizen    ;43;83948;540;0;2
3950;0;Home;Male  ;HS      ;Citizen    ;35;88590;569;0;2
3951;0;Car ;Male  ;HS      ;Citizen    ;29;97160;519;0;2
3952;0;Home;Male  ;College ;Citizen    ;43;85325;638;7;2
3953;0;Home;Male  ;HS      ;Citizen    ;41;88851;514;4;2
3954;0;Car ;Male  ;HS      ;Citizen    ;41;107743;664;0;2
3955;0;Car ;Male  ;HS      ;Citizen    ;39;70234;559;0;2
3956;1;Car ;Female;HS      ;Citizen    ;42;103181;594;2;2
3957;0;Home;Male  ;College ;Citizen    ;35;61717;517;3;2
3958;0;Car ;Male  ;HS      ;Citizen    ;39;103955;664;2;2
3959;0;Home;Male  ;HS      ;Citizen    ;35;105291;603;6;2
3960;0;Car ;Male  ;HS      ;Citizen    ;40;82518;610;2;2
3961;0;Car ;Female;HS      ;Citizen    ;47;106284;576;1;2
3962;0;Car ;Female;College ;Non-citizen;45;97824;632;3;2
3963;0;Car ;Male  ;HS      ;Citizen    ;52;102608;624;1;2
3964;1;Car ;Male  ;HS      ;Citizen    ;47;124004;695;2;2
3965;0;Car ;Male  ;HS      ;Citizen    ;43;77569;646;1;2
3966;0;Car ;Male  ;HS      ;Citizen    ;44;93975;609;0;2
3967;0;Car ;Male  ;HS      ;Citizen    ;43;106168;642;2;2
3968;0;Home;Male  ;HS      ;Citizen    ;41;88837;630;6;2
3969;0;Home;Male  ;College ;Citizen    ;32;101453;648;6;2
3970;0;Car ;Male  ;College ;Non-citizen;42;84780;684;2;2
3971;0;Car ;Female;College ;Citizen    ;37;123480;642;0;2
3972;0;Car ;Male  ;HS      ;Citizen    ;51;126575;586;1;2
3973;0;Home;Male  ;College ;Citizen    ;39;76202;536;5;2
3974;0;Car ;Male  ;HS      ;Citizen    ;34;91106;574;2;2
3975;0;Car ;Male  ;HS      ;Citizen    ;39;107755;625;1;2
3976;0;Car ;Male  ;Graduate;Citizen    ;45;109439;563;3;2
3977;0;Car ;Male  ;HS      ;Citizen    ;43;96221;506;1;2
3978;0;Home;Male  ;College ;Citizen    ;37;46846;533;8;2
3979;0;Home;Male  ;HS      ;Citizen    ;31;76992;582;6;2
3980;0;Car ;Male  ;HS      ;Citizen    ;46;106195;707;2;2
3981;0;Car ;Female;HS      ;Citizen    ;39;108999;662;1;2
3982;1;Car ;Female;College ;Citizen    ;40;125431;705;2;1
3983;0;Car ;Female;HS      ;Citizen    ;51;105912;573;0;2
3984;0;Home;Female;College ;Citizen    ;46;86557;625;7;2
3985;1;Home;Female;College ;Citizen    ;47;98839;637;9;2
3986;1;Car ;Female;College ;Non-citizen;48;103292;816;1;1
3987;0;Home;Male  ;HS      ;Citizen    ;34;78921;586;0;2
3988;0;Car ;Male  ;HS      ;Citizen    ;33;113547;539;2;2
3989;0;Car ;Female;HS      ;Citizen    ;41;97547;556;2;2
3990;0;Car ;Female;College ;Citizen    ;51;109908;655;3;1
3991;1;Car ;Female;College ;Citizen    ;47;113317;779;2;2
3992;0;Home;Female;HS      ;Citizen    ;44;93316;646;7;1
3993;0;Car ;Female;Graduate;Citizen    ;51;89943;643;2;2
3994;0;Car ;Male  ;Graduate;Citizen    ;39;102569;604;3;2
3995;0;Home;Female;HS      ;Citizen    ;47;78176;653;5;2
3996;0;Car ;Male  ;HS      ;Citizen    ;42;87663;594;2;2
